gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_024734,30,0.7696911945436875,0.993960793502888,0.2242695989592005,True,0.00030302957660521823,"['mirna_Cluster_3109', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_2500', 'mirna_Cluster_14532', 'mirna_Cluster_1865', 'mirna_Cluster_14692', 'mirna_Cluster_5516', 'mirna_Cluster_14605', 'mirna_Cluster_10452', 'lncrna_lncRNA_340', 'lncrna_lncRNA_46604', 'lncrna_lncRNA_28168', 'lncrna_lncRNA_3048', 'lncrna_lncRNA_8639', 'lncrna_lncRNA_54176', 'lncrna_lncRNA_10837', 'lncrna_lncRNA_10825', 'lncrna_lncRNA_45932', 'lncrna_lncRNA_10826', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000011l_8393753', 'methylation_CpG_ptg000011l_8393629', 'methylation_CpG_ptg000015l_2160436', 'methylation_CpG_ptg000011l_8391292', 'methylation_CpG_ptg000024l_8612235', 'methylation_CpG_ptg000011l_8393755', 'methylation_CpG_ptg000011l_8391288', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000018l_14489745']"
FUN_018829,20,0.5781467784848326,0.8521266238602724,0.27397984537543973,False,0.09402850601632595,"['lncrna_lncRNA_23793', 'lncrna_lncRNA_23794', 'lncrna_lncRNA_7181', 'lncrna_lncRNA_929', 'lncrna_lncRNA_7180', 'lncrna_lncRNA_15160', 'lncrna_lncRNA_27013', 'lncrna_lncRNA_18189', 'lncrna_lncRNA_48654', 'lncrna_lncRNA_45327', 'methylation_CpG_ntLink_8_34790315', 'methylation_CpG_ntLink_8_34790312', 'methylation_CpG_ptg000011l_8394054', 'methylation_CpG_ntLink_8_34790345', 'methylation_CpG_ptg000015l_2160436', 'methylation_CpG_ptg000021l_6264712', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000012l_8046973', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000021l_6264598']"
FUN_031533,23,0.1778807206231774,0.9625283222584946,0.7846476016353172,True,5.395469284685817e-07,"['mirna_Cluster_13647', 'mirna_Cluster_14633', 'mirna_Cluster_17192', 'lncrna_lncRNA_54167', 'lncrna_lncRNA_54166', 'lncrna_lncRNA_43121', 'lncrna_lncRNA_53757', 'lncrna_lncRNA_54169', 'lncrna_lncRNA_54170', 'lncrna_lncRNA_43120', 'lncrna_lncRNA_54168', 'lncrna_lncRNA_32537', 'lncrna_lncRNA_32536', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000016l_5715662', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000016l_5715734', 'methylation_CpG_ptg000016l_5715698', 'methylation_CpG_ptg000027l_11257122', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000016l_5715710']"
FUN_001574,20,0.6805978313532761,0.9128878846388184,0.2322900532855423,True,0.019223369075357266,"['lncrna_lncRNA_29174', 'lncrna_lncRNA_14646', 'lncrna_lncRNA_583', 'lncrna_lncRNA_5013', 'lncrna_lncRNA_23426', 'lncrna_lncRNA_32226', 'lncrna_lncRNA_40600', 'lncrna_lncRNA_25948', 'lncrna_lncRNA_25947', 'lncrna_lncRNA_12754', 'methylation_CpG_ptg000011l_8393715', 'methylation_CpG_ptg000060c_58292', 'methylation_CpG_ptg000007l_10142552', 'methylation_CpG_ptg000011l_8392977', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000027l_11257012', 'methylation_CpG_ptg000001l_3069526', 'methylation_CpG_ptg000007l_10144998', 'methylation_CpG_ptg000007l_10145000']"
FUN_003783,25,0.12139094124778582,0.9882428213417517,0.8668518800939659,True,2.148296429638208e-09,"['mirna_Cluster_12083', 'mirna_Cluster_5517', 'mirna_Cluster_12081', 'mirna_Cluster_12087', 'mirna_Cluster_2746', 'lncrna_lncRNA_17498', 'lncrna_lncRNA_12587', 'lncrna_lncRNA_44830', 'lncrna_lncRNA_44121', 'lncrna_lncRNA_55429', 'lncrna_lncRNA_37388', 'lncrna_lncRNA_5860', 'lncrna_lncRNA_27578', 'lncrna_lncRNA_8380', 'lncrna_lncRNA_33621', 'methylation_CpG_ptg000011l_8391239', 'methylation_CpG_ptg000011l_8393002', 'methylation_CpG_ptg000004l_4757198', 'methylation_CpG_ptg000011l_8393022', 'methylation_CpG_ptg000011l_8394047', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000011l_8392977', 'methylation_CpG_ptg000031l_9119576', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000009l_7035550']"
FUN_017660,21,0.27370747545958773,0.9721528060139113,0.6984453305543236,True,6.350215686623528e-09,"['mirna_Cluster_11565', 'lncrna_lncRNA_45976', 'lncrna_lncRNA_37094', 'lncrna_lncRNA_20138', 'lncrna_lncRNA_6811', 'lncrna_lncRNA_28514', 'lncrna_lncRNA_28513', 'lncrna_lncRNA_28516', 'lncrna_lncRNA_28511', 'lncrna_lncRNA_28509', 'lncrna_lncRNA_28508', 'methylation_CpG_ptg000023l_29344852', 'methylation_CpG_ptg000011l_8396017', 'methylation_CpG_ptg000009l_18122328', 'methylation_CpG_ptg000011l_8395954', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000004l_4757204', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000011l_8392776']"
MSHA_CELFN_FUN_026294,30,0.33839069017556955,0.9588412206481668,0.6204505304725972,True,0.009859676228601177,"['mirna_Cluster_2372', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_17245', 'mirna_Cluster_16354', 'mirna_Cluster_14605', 'mirna_Cluster_17623', 'mirna_Cluster_15097', 'mirna_Cluster_13327', 'mirna_Cluster_1865', 'lncrna_lncRNA_4631', 'lncrna_lncRNA_26645', 'lncrna_lncRNA_949', 'lncrna_lncRNA_950', 'lncrna_lncRNA_948', 'lncrna_lncRNA_951', 'lncrna_lncRNA_8665', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_2970', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000025l_13842125', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000025l_13842132', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000011l_8395973', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000030l_2148108']"
FUN_010044,28,0.24002642752039105,0.9836091726512202,0.7435827451308291,True,7.082386875412183e-06,"['mirna_Cluster_13327', 'mirna_Cluster_1865', 'mirna_Cluster_5603', 'mirna_Cluster_5517', 'mirna_Cluster_13647', 'mirna_Cluster_1832', 'mirna_Cluster_4026', 'mirna_Cluster_9532', 'lncrna_lncRNA_16047', 'lncrna_lncRNA_1047', 'lncrna_lncRNA_34748', 'lncrna_lncRNA_36842', 'lncrna_lncRNA_14038', 'lncrna_lncRNA_40936', 'lncrna_lncRNA_45065', 'lncrna_lncRNA_14748', 'lncrna_lncRNA_14749', 'lncrna_lncRNA_53732', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000016l_3294397', 'methylation_CpG_ptg000011l_8392977', 'methylation_CpG_ptg000011l_8393022', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000016l_3294415', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000023l_17397326']"
YDJC_MOUSE_FUN_014562,30,0.2088505197975038,0.9485549756393928,0.739704455841889,True,0.011654617758026231,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_14610', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_14605', 'mirna_Cluster_5516', 'mirna_Cluster_4754', 'lncrna_lncRNA_4113', 'lncrna_lncRNA_4114', 'lncrna_lncRNA_18511', 'lncrna_lncRNA_9140', 'lncrna_lncRNA_25737', 'lncrna_lncRNA_8601', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_26992', 'lncrna_lncRNA_37405', 'lncrna_lncRNA_21873', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000025l_13842062', 'methylation_CpG_ptg000023l_35051554', 'methylation_CpG_ptg000027l_13568474', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000027l_13568450']"
FUN_026844,25,0.20158726951687755,0.8483192523150143,0.6467319827981367,True,0.03997545497181432,"['mirna_Cluster_3109', 'mirna_Cluster_1865', 'mirna_Cluster_13327', 'mirna_Cluster_17623', 'mirna_Cluster_1819', 'lncrna_lncRNA_30879', 'lncrna_lncRNA_10812', 'lncrna_lncRNA_6907', 'lncrna_lncRNA_3572', 'lncrna_lncRNA_30117', 'lncrna_lncRNA_52224', 'lncrna_lncRNA_19984', 'lncrna_lncRNA_363', 'lncrna_lncRNA_13822', 'lncrna_lncRNA_362', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000011l_8391292', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000031l_13053277', 'methylation_CpG_ptg000011l_8391288', 'methylation_CpG_ptg000012l_8046997', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000018l_8066422']"
HMCN1_HUMAN_FUN_028324,25,0.1054657807180771,0.9635828145164242,0.8581170337983471,True,3.9624922933967355e-06,"['mirna_Cluster_12081', 'mirna_Cluster_16354', 'mirna_Cluster_4036', 'mirna_Cluster_12087', 'mirna_Cluster_12083', 'lncrna_lncRNA_33438', 'lncrna_lncRNA_10154', 'lncrna_lncRNA_7167', 'lncrna_lncRNA_45310', 'lncrna_lncRNA_7166', 'lncrna_lncRNA_36642', 'lncrna_lncRNA_14812', 'lncrna_lncRNA_51655', 'lncrna_lncRNA_45969', 'lncrna_lncRNA_35815', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000031l_10997035', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000023l_1199639', 'methylation_CpG_ptg000015l_6211723', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ntLink_8_16166893', 'methylation_CpG_ptg000011l_967726']"
FUN_017298,21,0.08114852620645419,0.8719616898358253,0.7908131636293712,True,0.00029060912864142807,"['mirna_Cluster_1832', 'lncrna_lncRNA_48762', 'lncrna_lncRNA_43383', 'lncrna_lncRNA_28308', 'lncrna_lncRNA_46364', 'lncrna_lncRNA_46368', 'lncrna_lncRNA_45942', 'lncrna_lncRNA_7440', 'lncrna_lncRNA_7441', 'lncrna_lncRNA_48164', 'lncrna_lncRNA_28863', 'methylation_CpG_ptg000007l_5089341', 'methylation_CpG_ptg000004l_4757512', 'methylation_CpG_ptg000031l_9119576', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000011l_8393332', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000031l_8422817', 'methylation_CpG_ntLink_8_16166797', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000007l_9141334']"
KPB2_HUMAN_FUN_007161,23,0.10132902015838907,0.8909006892831798,0.7895716691247907,True,0.0006647596974478365,"['mirna_Cluster_5685', 'mirna_Cluster_1951', 'mirna_Cluster_9366', 'lncrna_lncRNA_30935', 'lncrna_lncRNA_26746', 'lncrna_lncRNA_35291', 'lncrna_lncRNA_27032', 'lncrna_lncRNA_48356', 'lncrna_lncRNA_36230', 'lncrna_lncRNA_25403', 'lncrna_lncRNA_22457', 'lncrna_lncRNA_13754', 'lncrna_lncRNA_14750', 'methylation_CpG_ptg000011l_8391178', 'methylation_CpG_ptg000011l_8396354', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000027l_2551260', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000012l_8047014', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000047l_4021399', 'methylation_CpG_ptg000023l_14647558', 'methylation_CpG_ntLink_8_23080768']"
FUN_038928,30,0.4920776487027474,0.9981215459059705,0.5060438972032231,True,5.784626988525332e-08,"['mirna_Cluster_3109', 'mirna_Cluster_1865', 'mirna_Cluster_17623', 'mirna_Cluster_1819', 'mirna_Cluster_2500', 'mirna_Cluster_5516', 'mirna_Cluster_14532', 'mirna_Cluster_14605', 'mirna_Cluster_10452', 'mirna_Cluster_14692', 'lncrna_lncRNA_10825', 'lncrna_lncRNA_10826', 'lncrna_lncRNA_30753', 'lncrna_lncRNA_10837', 'lncrna_lncRNA_10818', 'lncrna_lncRNA_30079', 'lncrna_lncRNA_30117', 'lncrna_lncRNA_52110', 'lncrna_lncRNA_54388', 'lncrna_lncRNA_27873', 'methylation_CpG_ptg000018l_14489745', 'methylation_CpG_ptg000011l_8396448', 'methylation_CpG_ptg000012l_8046972', 'methylation_CpG_ptg000024l_8612235', 'methylation_CpG_ntLink_6_13134419', 'methylation_CpG_ptg000024l_8612204', 'methylation_CpG_ptg000011l_8394044', 'methylation_CpG_ptg000012l_8047034', 'methylation_CpG_ptg000016l_3294411', 'methylation_CpG_ptg000016l_3294397']"
FUN_015797,22,0.09506942717794065,0.9603964925710605,0.8653270653931199,True,9.129049316491944e-08,"['mirna_Cluster_14165', 'mirna_Cluster_4026', 'lncrna_lncRNA_43515', 'lncrna_lncRNA_43514', 'lncrna_lncRNA_48723', 'lncrna_lncRNA_14646', 'lncrna_lncRNA_25185', 'lncrna_lncRNA_4187', 'lncrna_lncRNA_32658', 'lncrna_lncRNA_22353', 'lncrna_lncRNA_44852', 'lncrna_lncRNA_44853', 'methylation_CpG_ntLink_6_19705309', 'methylation_CpG_ptg000060c_58292', 'methylation_CpG_ntLink_6_19705338', 'methylation_CpG_ntLink_6_13134955', 'methylation_CpG_ptg000007l_10142552', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ntLink_6_13134703', 'methylation_CpG_ntLink_6_13134032', 'methylation_CpG_ptg000031l_8422870', 'methylation_CpG_ptg000004l_4756880']"
ELOV4_MACFA_FUN_034387,30,0.3156582027279533,0.9638420645497874,0.6481838618218341,True,0.00525724018333551,"['mirna_Cluster_16354', 'mirna_Cluster_2500', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_13647', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_1865', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_3220', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000018l_13662264', 'methylation_CpG_ptg000031l_10997083', 'methylation_CpG_ptg000031l_8422563', 'methylation_CpG_ptg000007l_5089303', 'methylation_CpG_ptg000027l_11257129']"
CRP_CAVPO_FUN_032339,21,0.13604954256812785,0.8678993678764353,0.7318498253083074,True,0.0005917306561846747,"['mirna_Cluster_3301', 'lncrna_lncRNA_53781', 'lncrna_lncRNA_23802', 'lncrna_lncRNA_23803', 'lncrna_lncRNA_23039', 'lncrna_lncRNA_15269', 'lncrna_lncRNA_15270', 'lncrna_lncRNA_15268', 'lncrna_lncRNA_36730', 'lncrna_lncRNA_45393', 'lncrna_lncRNA_23804', 'methylation_CpG_ptg000031l_13053265', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000031l_13053277', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000011l_8393613', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000033l_1262372', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ntLink_8_16166797', 'methylation_CpG_ptg000008l_12977384']"
FUN_012935,30,0.13833625073384903,0.9780701689051813,0.8397339181713322,True,0.00026721235318072356,"['mirna_Cluster_2746', 'mirna_Cluster_14165', 'mirna_Cluster_4036', 'mirna_Cluster_16354', 'mirna_Cluster_13647', 'mirna_Cluster_5603', 'mirna_Cluster_3226', 'mirna_Cluster_14532', 'mirna_Cluster_1832', 'mirna_Cluster_1865', 'lncrna_lncRNA_3999', 'lncrna_lncRNA_4141', 'lncrna_lncRNA_4142', 'lncrna_lncRNA_26793', 'lncrna_lncRNA_934', 'lncrna_lncRNA_2622', 'lncrna_lncRNA_2950', 'lncrna_lncRNA_2948', 'lncrna_lncRNA_43263', 'lncrna_lncRNA_6432', 'methylation_CpG_ptg000001l_3069507', 'methylation_CpG_ptg000001l_3069526', 'methylation_CpG_ptg000001l_3069524', 'methylation_CpG_ptg000016l_3294415', 'methylation_CpG_ptg000025l_13842110', 'methylation_CpG_ptg000007l_6510205', 'methylation_CpG_ptg000025l_13842132', 'methylation_CpG_ntLink_8_16166900', 'methylation_CpG_ptg000031l_13053283', 'methylation_CpG_ptg000031l_8422563']"
SPP_MOUSE_FUN_015366,30,0.16128601901628237,0.9898974025225937,0.8286113835063114,True,1.0709277976195253e-05,"['mirna_Cluster_16354', 'mirna_Cluster_3301', 'mirna_Cluster_14532', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_15097', 'mirna_Cluster_4036', 'mirna_Cluster_5516', 'mirna_Cluster_13327', 'mirna_Cluster_13647', 'lncrna_lncRNA_19791', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_8693', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_36642', 'lncrna_lncRNA_51489', 'lncrna_lncRNA_41433', 'lncrna_lncRNA_25578', 'lncrna_lncRNA_41434', 'methylation_CpG_ptg000030l_2148033', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000030l_2148108', 'methylation_CpG_ptg000030l_2148036', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000022l_5440529', 'methylation_CpG_ptg000030l_2148141', 'methylation_CpG_ptg000009l_7035575']"
FUN_026836,30,0.23360418406842365,0.963223530062251,0.7296193459938274,True,0.0036005823896051448,"['mirna_Cluster_13327', 'mirna_Cluster_1950', 'mirna_Cluster_9786', 'mirna_Cluster_5685', 'mirna_Cluster_4026', 'mirna_Cluster_1832', 'mirna_Cluster_9420', 'mirna_Cluster_17192', 'mirna_Cluster_9380', 'mirna_Cluster_5603', 'lncrna_lncRNA_21188', 'lncrna_lncRNA_8827', 'lncrna_lncRNA_2788', 'lncrna_lncRNA_2789', 'lncrna_lncRNA_8825', 'lncrna_lncRNA_49713', 'lncrna_lncRNA_8823', 'lncrna_lncRNA_6687', 'lncrna_lncRNA_3364', 'lncrna_lncRNA_28777', 'methylation_CpG_ntLink_6_13134040', 'methylation_CpG_ntLink_6_13134052', 'methylation_CpG_ntLink_6_13134512', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ntLink_6_13134800', 'methylation_CpG_ptg000031l_10997042', 'methylation_CpG_ntLink_8_16166883', 'methylation_CpG_ptg000023l_1199651', 'methylation_CpG_ntLink_6_13134803', 'methylation_CpG_ptg000020l_10589616']"
SYAC_BOMMO_FUN_034805,21,0.11472686845157298,0.958364342421458,0.843637473969885,True,3.7116878792708974e-08,"['mirna_Cluster_5685', 'lncrna_lncRNA_51163', 'lncrna_lncRNA_8607', 'lncrna_lncRNA_091', 'lncrna_lncRNA_26973', 'lncrna_lncRNA_26974', 'lncrna_lncRNA_4042', 'lncrna_lncRNA_8793', 'lncrna_lncRNA_45246', 'lncrna_lncRNA_29826', 'lncrna_lncRNA_18169', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000060c_58292', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ntLink_8_23080768', 'methylation_CpG_ptg000023l_17397315', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000018l_8066422']"
FUN_000033,23,0.11174745094698257,0.954888204911008,0.8431407539640254,True,1.221861458566842e-06,"['mirna_Cluster_3227', 'mirna_Cluster_15097', 'mirna_Cluster_4752', 'lncrna_lncRNA_54259', 'lncrna_lncRNA_14029', 'lncrna_lncRNA_54261', 'lncrna_lncRNA_54262', 'lncrna_lncRNA_54260', 'lncrna_lncRNA_4016', 'lncrna_lncRNA_35034', 'lncrna_lncRNA_46046', 'lncrna_lncRNA_35035', 'lncrna_lncRNA_48697', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ptg000008l_25384626', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ptg000033l_1262372', 'methylation_CpG_ptg000008l_25384586', 'methylation_CpG_ptg000008l_25384624', 'methylation_CpG_ptg000025l_14126680', 'methylation_CpG_ptg000023l_36912999', 'methylation_CpG_ntLink_8_16166797', 'methylation_CpG_ptg000031l_13053283']"
PHNW_VIBVU_FUN_031405,21,0.07175810680306982,0.7999397109212096,0.7281816041181398,True,0.007167418885705934,"['mirna_Cluster_15097', 'lncrna_lncRNA_41154', 'lncrna_lncRNA_41155', 'lncrna_lncRNA_41157', 'lncrna_lncRNA_41158', 'lncrna_lncRNA_41161', 'lncrna_lncRNA_41162', 'lncrna_lncRNA_41156', 'lncrna_lncRNA_41159', 'lncrna_lncRNA_41160', 'lncrna_lncRNA_4117', 'methylation_CpG_ptg000031l_8422870', 'methylation_CpG_ptg000027l_11257209', 'methylation_CpG_ntLink_6_13134796', 'methylation_CpG_ptg000011l_8394047', 'methylation_CpG_ntLink_6_13134790', 'methylation_CpG_ptg000023l_17397288', 'methylation_CpG_ptg000031l_8422874', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000016l_5715674', 'methylation_CpG_ptg000023l_36912999']"
NPFF1_RAT_FUN_023347,22,0.10543991977659761,0.9306968524777162,0.8252569327011186,True,8.666612647978411e-06,"['mirna_Cluster_14633', 'mirna_Cluster_11565', 'lncrna_lncRNA_30998', 'lncrna_lncRNA_7163', 'lncrna_lncRNA_8700', 'lncrna_lncRNA_22103', 'lncrna_lncRNA_18379', 'lncrna_lncRNA_18375', 'lncrna_lncRNA_27765', 'lncrna_lncRNA_18372', 'lncrna_lncRNA_30421', 'lncrna_lncRNA_27767', 'methylation_CpG_ptg000018l_8065358', 'methylation_CpG_ptg000018l_8065391', 'methylation_CpG_ptg000031l_8422811', 'methylation_CpG_ptg000027l_11257081', 'methylation_CpG_ptg000007l_9141311', 'methylation_CpG_ptg000007l_9141334', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000021l_6264598', 'methylation_CpG_ptg000030l_2148069', 'methylation_CpG_ptg000047l_4021443']"
FUN_006720,21,0.07243570279524025,0.9315862079814221,0.8591505051861819,True,1.695734701323559e-06,"['mirna_Cluster_16354', 'lncrna_lncRNA_43475', 'lncrna_lncRNA_54401', 'lncrna_lncRNA_9209', 'lncrna_lncRNA_51349', 'lncrna_lncRNA_43434', 'lncrna_lncRNA_43432', 'lncrna_lncRNA_43430', 'lncrna_lncRNA_43431', 'lncrna_lncRNA_43436', 'lncrna_lncRNA_43435', 'methylation_CpG_ptg000018l_8066422', 'methylation_CpG_ptg000027l_11257122', 'methylation_CpG_ptg000011l_8391275', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000027l_11257173', 'methylation_CpG_ptg000027l_11257181', 'methylation_CpG_ptg000011l_8391292', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000012l_8971727', 'methylation_CpG_ptg000027l_11257209']"
FUN_025946,20,0.4236122963194586,0.8431346820643468,0.4195223857448882,True,0.018945336137953683,"['lncrna_lncRNA_25317', 'lncrna_lncRNA_208', 'lncrna_lncRNA_27845', 'lncrna_lncRNA_10083', 'lncrna_lncRNA_51251', 'lncrna_lncRNA_43351', 'lncrna_lncRNA_51646', 'lncrna_lncRNA_43427', 'lncrna_lncRNA_48132', 'lncrna_lncRNA_10115', 'methylation_CpG_ptg000011l_8391132', 'methylation_CpG_ptg000011l_8393678', 'methylation_CpG_ptg000031l_8422617', 'methylation_CpG_ptg000030l_3155863', 'methylation_CpG_ptg000011l_8391178', 'methylation_CpG_ptg000011l_8395967', 'methylation_CpG_ptg000027l_11256965', 'methylation_CpG_ptg000011l_8395954', 'methylation_CpG_ptg000023l_17397326', 'methylation_CpG_ptg000027l_11257081']"
FUN_033180,24,0.1296705690158655,0.9387173400889981,0.8090467710731326,True,4.465832586142415e-05,"['mirna_Cluster_2500', 'mirna_Cluster_4754', 'mirna_Cluster_16354', 'mirna_Cluster_9706', 'lncrna_lncRNA_21279', 'lncrna_lncRNA_53739', 'lncrna_lncRNA_54143', 'lncrna_lncRNA_54144', 'lncrna_lncRNA_23866', 'lncrna_lncRNA_23557', 'lncrna_lncRNA_23558', 'lncrna_lncRNA_46533', 'lncrna_lncRNA_26794', 'lncrna_lncRNA_2530', 'methylation_CpG_ptg000016l_5715686', 'methylation_CpG_ntLink_8_16166741', 'methylation_CpG_ptg000007l_10144971', 'methylation_CpG_ptg000031l_13053265', 'methylation_CpG_ptg000004l_4757487', 'methylation_CpG_ptg000016l_5715746', 'methylation_CpG_ptg000016l_5715722', 'methylation_CpG_ptg000012l_8046973', 'methylation_CpG_ptg000004l_4756886', 'methylation_CpG_ptg000047l_4021479']"
IF4B_HUMAN_FUN_022108,27,0.18334622430049774,0.9749025477996761,0.7915563234991784,True,1.1364345133602072e-05,"['mirna_Cluster_3226', 'mirna_Cluster_16354', 'mirna_Cluster_2500', 'mirna_Cluster_1836', 'mirna_Cluster_14532', 'mirna_Cluster_15097', 'mirna_Cluster_2746', 'lncrna_lncRNA_51163', 'lncrna_lncRNA_15062', 'lncrna_lncRNA_42940', 'lncrna_lncRNA_36641', 'lncrna_lncRNA_54181', 'lncrna_lncRNA_14576', 'lncrna_lncRNA_9209', 'lncrna_lncRNA_8600', 'lncrna_lncRNA_8599', 'lncrna_lncRNA_8607', 'methylation_CpG_ptg000009l_7035575', 'methylation_CpG_ptg000011l_967726', 'methylation_CpG_ptg000011l_967757', 'methylation_CpG_ptg000009l_7035570', 'methylation_CpG_ptg000009l_7035550', 'methylation_CpG_ptg000009l_7035562', 'methylation_CpG_ptg000030l_3155880', 'methylation_CpG_ntLink_6_13135371', 'methylation_CpG_ptg000020l_10589614', 'methylation_CpG_ptg000012l_8047014']"
